problem3


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
5225  1.6978177e-01 1.81e-02 2.25e-01  -8.1 1.09e+00    -  1.59e-01 3.52e-01h  1
5226  1.6978177e-01 1.81e-02 2.24e-01  -8.1 8.68e-01    -  1.00e+00 7.40e-04h  1
5227  1.6977602e-01 1.78e-02 2.07e-01  -8.1 1.77e+00    -  4.45e-01 2.20e-02h  1
5228  1.6975020e-01 1.78e-02 1.93e-01  -8.1 9.51e+00    -  1.14e-01 4.18e-03h  1
5229  1.6936912e-01 4.53e-02 5.46e-02  -8.1 1.51e+01    -  1.56e-01 4.04e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5230  1.6937080e-01 4.41e-02 7.31e-02  -8.1 2.27e+00    -  2.73e-01 4.43e-02h  4
5231  1.6936832e-01 4.41e-02 7.43e-02  -8.1 4.12e+00    -  1.61e-01 1.56e-03h  1
5232  1.7012224e-01 1.73e-03 1.41e-01  -8.1 3.87e-01    -  8.21e-01 1.00e+00h  1
5233  1.7023248e-01 5.82e-02 1.71e-01  -5.2 9.11e-01    -  7.17e-01 9.69e-01h  1
5234  1.7017391e-01 4.41e-02 1.35e-01  -5.4 8.21e-01    -  1.00e+00 2.61e-01h  1
5235  1.7008420e-01 3.58e-02 6.74e-02  -5.4 9.40e-01    -  4.54e-01 2.83e-01h  1
5236  1.7002706e-01 3.43e-02 2.98e-02  -5.4 1.18e+00    -  9.51e-01 1.00e+00h  1
5237  1.6921212e-01 3.62e-02 4.44e-02  -5.4 1.07e+00    -  1.00e+00 1.00e+00h  1
5238  1.7125317e-01 8.72e-03 1.17e-01  -5.4 1.46e+00    -  5.52e-01 1.00e+00H  1
5239  1.7099338e-01 8.12e-03 1.41e-01  -5.4 2.75e+00    -  4.17e-01 1.18e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5240  1.7006688e-01 1.56e-02 9.02e-02  -5.4 1.96e+00    -  1.00e+00 7.57e-01H  1
5241  1.6826656e-01 2.94e-01 5.56e-01  -5.4 5.50e+00    -  9.89e-01 8.16e-01H  1
5242  1.6559068e-01 2.06e-01 3.82e-01  -5.4 1.29e+00    -  1.82e-02 2.93e-01h  1
5243  1.6528932e-01 1.90e-01 3.37e-01  -5.4 2.69e+00    -  1.83e-01 7.41e-02h  1
5244  1.6510934e-01 1.89e-01 3.22e-01  -5.4 1.95e+01    -  9.21e-02 5.02e-03h  1
5245  1.6113566e-01 2.15e-01 9.73e-02  -5.4 1.49e+01    -  4.01e-02 1.62e-01h  1
5246  1.6081751e-01 2.12e-01 9.65e-02  -5.4 4.31e+01    -  9.79e-02 6.51e-03h  1
5247  1.5224063e-01 2.93e-01 2.70e-01  -5.4 2.60e+00    -  6.65e-02 5.77e-01f  1
5248  1.5238497e-01 2.32e-01 1.29e-01  -5.4 1.58e+00    -  1.59e-01 2.52e-01h  1
5249  1.5164510e-01 2.21e-01 1.11e-01  -5.4 2.17e+00    -  1.04e-01 4.72e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5250  1.4835018e-01 1.92e-01 9.87e-02  -5.4 2.20e+00    -  1.28e-01 3.16e-01f  1
5251  1.5236999e-01 1.46e-01 1.08e-01  -5.4 1.11e+00    -  1.47e-01 2.61e-01h  1
5252  1.5720606e-01 1.00e-01 8.52e-01  -5.4 9.34e-01    -  7.27e-03 3.19e-01h  1
5253  1.6318711e-01 5.31e-02 4.45e-01  -5.4 5.64e-01    -  2.71e-01 4.70e-01h  2
5254  1.6898530e-01 4.72e-02 7.77e-02  -5.4 6.50e-01    -  5.54e-01 9.30e-01h  1
5255  1.7001599e-01 1.03e-02 3.37e-02  -5.4 3.39e-01    -  3.76e-01 1.00e+00h  1
5256  1.7020775e-01 7.19e-03 2.87e-02  -5.4 1.42e-01    -  5.34e-01 3.02e-01h  1
5257  1.7066179e-01 5.21e-03 1.88e-01  -5.4 8.47e-01    -  8.23e-01 1.00e+00H  1
5258  1.7040400e-01 4.46e-03 2.39e-01  -5.4 1.42e+00    -  8.21e-01 2.99e-01h  2
5259  1.7114879e-01 1.74e-03 6.72e-02  -5.4 7.50e-01    -  1.00e+00 9.97e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5260  1.6988598e-01 5.78e-03 5.05e-02  -5.4 5.52e-01    -  6.97e-02 1.00e+00f  1
5261  1.7037404e-01 1.95e-03 1.76e-02  -5.4 2.90e-01    -  4.34e-01 1.00e+00H  1
5262  1.7178933e-01 2.58e-03 3.51e-02  -5.4 7.08e-01    -  5.90e-01 1.00e+00H  1
5263  1.6869931e-01 3.40e-02 3.18e-03  -5.4 4.51e-01    -  1.00e+00 1.00e+00h  1
5264  1.7026780e-01 3.31e-04 2.00e-02  -5.4 1.06e-01    -  1.00e+00 1.00e+00h  1
5265  1.7032745e-01 8.33e-05 3.99e-02  -5.4 1.44e-01    -  1.00e+00 1.00e+00H  1
5266  1.7028225e-01 2.62e-03 6.51e-03  -5.4 1.80e-01    -  1.00e+00 1.00e+00h  1
5267  1.7055672e-01 4.65e-05 8.90e-02  -5.4 3.68e-01    -  1.00e+00 1.00e+00H  1
5268  1.7004143e-01 1.59e-02 2.05e-02  -5.4 4.19e-01    -  1.00e+00 1.00e+00h  1
5269  1.7023377e-01 5.37e-03 1.70e-02  -5.4 1.53e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5270  1.7034858e-01 2.72e-04 8.26e-02  -5.4 3.43e-01    -  1.00e+00 1.00e+00H  1
5271  1.7032388e-01 1.47e-03 8.40e-02  -5.4 8.31e-01    -  8.98e-01 1.25e-01h  4
5272  1.7025848e-01 4.16e-03 4.02e-02  -5.4 7.06e-01    -  1.00e+00 2.50e-01h  3
5273  1.7051639e-01 4.20e-05 1.35e-01  -5.4 4.87e-01    -  1.00e+00 1.00e+00H  1
5274  1.7029661e-01 9.91e-04 8.69e-03  -5.4 3.99e-01    -  1.00e+00 1.00e+00H  1
5275  1.7023865e-01 4.59e-03 7.58e-02  -5.4 3.86e-01    -  1.00e+00 1.00e+00h  1
5276  1.7017820e-01 8.36e-03 1.12e-02  -5.4 3.05e-01    -  1.00e+00 1.00e+00h  1
5277  1.7029029e-01 5.23e-04 7.66e-03  -5.4 7.47e-02    -  1.00e+00 1.00e+00h  1
5278  1.7028206e-01 8.60e-04 9.98e-03  -5.4 1.29e-01    -  1.00e+00 1.00e+00h  1
5279  1.7032334e-01 2.60e-04 1.73e-02  -5.4 1.89e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5280  1.7031163e-01 9.85e-05 2.51e-02  -5.4 2.39e-01    -  1.00e+00 1.00e+00H  1
5281  1.7069385e-01 2.29e-05 1.23e-01  -5.4 4.24e-01    -  1.00e+00 1.00e+00H  1
5282  1.6994301e-01 1.15e-02 1.69e-02  -5.4 3.79e-01    -  1.00e+00 1.00e+00h  1
5283  1.6999332e-01 8.79e-03 2.13e-02  -5.4 6.54e-01    -  3.58e-01 2.50e-01h  3
5284  1.7028142e-01 7.78e-04 2.86e-02  -5.4 1.08e-01    -  1.00e+00 1.00e+00h  1
5285  1.7027581e-01 1.83e-04 1.35e-02  -5.4 2.11e-01    -  1.00e+00 1.00e+00H  1
5286  1.7025195e-01 5.89e-03 1.60e-02  -5.4 2.60e-01    -  1.00e+00 1.00e+00h  1
5287  1.7016449e-01 5.42e-03 1.68e-03  -5.4 2.38e-01    -  1.00e+00 1.00e+00h  1
5288  1.7027560e-01 5.41e-04 1.39e-02  -5.4 9.19e-02    -  1.00e+00 1.00e+00h  1
5289  1.7027207e-01 1.04e-03 1.81e-02  -5.4 1.53e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5290  1.7025371e-01 9.24e-04 1.58e-02  -5.4 2.18e-01    -  1.00e+00 1.00e+00h  1
5291  1.7022661e-01 3.49e-03 6.57e-02  -5.4 2.41e-01    -  1.00e+00 1.00e+00h  1
5292  1.7050423e-01 5.40e-06 1.14e-01  -5.4 8.54e-01    -  1.00e+00 1.00e+00H  1
5293  1.7038068e-01 1.71e-04 1.12e-01  -5.4 6.94e-01    -  1.00e+00 1.00e+00H  1
5294  1.6976791e-01 6.12e-02 2.51e-01  -5.4 2.03e+00    -  1.00e+00 5.72e-01h  1
5295  1.6896118e-01 3.94e-02 1.38e-01  -5.4 1.06e+00    -  8.45e-02 7.64e-01h  1
5296  1.6942179e-01 2.76e-02 4.28e-02  -5.4 5.71e-01    -  9.71e-01 4.74e-01h  2
5297  1.6957745e-01 2.17e-02 2.59e-02  -5.4 1.46e+00    -  5.81e-01 2.12e-01h  3
5298  1.6970776e-01 2.34e-02 1.56e-01  -5.4 2.54e+00    -  9.74e-01 5.00e-01h  2
5299  1.6942745e-01 1.78e-02 2.20e-01  -5.4 4.71e-01    -  8.55e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5300  1.6926556e-01 1.72e-02 1.62e-01  -5.4 2.11e+00    -  5.46e-01 1.15e-01h  1
5301  1.6937360e-01 1.68e-02 7.33e-02  -5.4 9.64e-01    -  9.04e-01 3.30e-01h  1
5302  1.6975738e-01 1.47e-02 3.66e-02  -5.4 3.50e-01    -  6.77e-01 5.00e-01h  2
5303  1.7018608e-01 3.19e-03 3.75e-02  -5.4 1.59e-01    -  1.00e+00 1.00e+00h  1
5304  1.7032066e-01 2.90e-05 3.16e-02  -5.4 1.94e-01    -  1.00e+00 1.00e+00H  1
5305  1.7029240e-01 1.16e-05 3.55e-02  -5.4 2.13e-01    -  1.00e+00 1.00e+00H  1
5306  1.7028691e-01 3.76e-04 3.67e-02  -5.4 4.48e-01    -  1.00e+00 1.25e-01h  4
5307  1.7033611e-01 5.98e-06 8.24e-02  -5.4 3.28e-01    -  1.00e+00 1.00e+00H  1
5308  1.7019421e-01 8.59e-03 4.36e-02  -6.0 2.03e-01    -  1.00e+00 1.00e+00h  1
5309  1.7023990e-01 1.26e-03 3.24e-02  -6.1 8.71e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5310  1.7024241e-01 1.33e-03 1.84e-02  -6.1 1.35e-01    -  1.00e+00 1.00e+00h  1
5311  1.7027090e-01 3.33e-04 1.97e-02  -6.1 9.87e-02    -  1.00e+00 1.00e+00H  1
5312  1.7023323e-01 6.03e-04 2.23e-02  -6.1 1.37e-01    -  1.00e+00 1.00e+00h  1
5313  1.7026168e-01 1.12e-05 1.83e-02  -6.1 9.37e-02    -  1.00e+00 1.00e+00H  1
5314  1.7038230e-01 1.14e-05 1.19e-02  -6.1 3.98e-01    -  1.00e+00 1.00e+00H  1
5315  1.7012870e-01 1.52e-02 4.98e-03  -6.8 4.22e-01    -  1.00e+00 1.00e+00h  1
5316  1.7025045e-01 9.19e-05 3.69e-03  -6.8 1.91e-02    -  1.00e+00 1.00e+00h  1
5317  1.7024975e-01 2.38e-04 1.19e-02  -6.8 4.07e-02    -  1.00e+00 1.00e+00h  1
5318  1.7024651e-01 2.32e-04 3.96e-03  -6.8 4.04e-02    -  1.00e+00 1.00e+00h  1
5319  1.7025034e-01 6.74e-05 5.47e-03  -6.8 2.11e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5320  1.7024892e-01 1.02e-04 3.46e-03  -6.8 2.75e-02    -  1.00e+00 1.00e+00h  1
5321  1.7025232e-01 1.40e-05 5.77e-03  -6.8 4.52e-02    -  1.00e+00 1.00e+00H  1
5322  1.7024625e-01 1.62e-04 1.07e-03  -6.8 2.75e-02    -  1.00e+00 1.00e+00h  1
5323  1.7025199e-01 3.38e-05 3.75e-03  -6.8 6.88e-02    -  1.00e+00 1.00e+00H  1
5324  1.7024570e-01 6.80e-04 5.14e-04  -6.8 6.30e-02    -  1.00e+00 1.00e+00h  1
5325  1.7024836e-01 4.94e-05 3.88e-04  -6.8 2.07e-02    -  1.00e+00 1.00e+00h  1
5326  1.7023929e-01 3.64e-03 2.18e-02  -6.8 2.87e-01    -  1.00e+00 1.00e+00H  1
5327  1.7024150e-01 3.30e-04 2.51e-02  -6.8 7.06e-02    -  1.00e+00 1.00e+00h  1
5328  1.7020727e-01 3.46e-03 1.65e-03  -6.8 1.97e-01    -  1.00e+00 1.00e+00h  1
5329  1.7021461e-01 3.45e-03 2.41e-03  -6.8 4.34e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5330  1.7021491e-01 3.41e-03 3.16e-03  -6.8 8.82e-01    -  1.00e+00 2.33e-02h  6
5331  1.7023154e-01 1.71e-03 1.44e-03  -6.8 3.56e-02    -  1.00e+00 5.00e-01h  2
5332  1.7024594e-01 1.37e-04 9.92e-03  -6.8 1.85e-01    -  1.00e+00 1.00e+00h  1
5333  1.7023562e-01 1.03e-03 3.42e-03  -6.8 2.23e-01    -  1.00e+00 1.00e+00h  1
5334  1.7023788e-01 8.38e-04 9.05e-04  -6.8 1.19e-01    -  1.00e+00 2.50e-01h  3
5335  1.7024253e-01 4.48e-04 1.28e-03  -6.8 5.36e-02    -  1.00e+00 5.00e-01h  2
5336  1.7024572e-01 3.01e-04 8.06e-03  -6.8 8.75e-02    -  1.00e+00 1.00e+00h  1
5337  1.7024556e-01 4.23e-04 4.07e-03  -6.8 2.32e-01    -  1.00e+00 2.50e-01h  3
5338  1.7024207e-01 4.04e-04 6.36e-03  -6.8 3.34e-01    -  1.00e+00 2.50e-01h  3
5339  1.7023743e-01 1.00e-03 1.46e-03  -6.8 6.61e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5340  1.7024560e-01 1.01e-04 1.20e-03  -6.8 4.17e-02    -  1.00e+00 1.00e+00h  1
5341  1.7030026e-01 5.48e-06 1.05e-02  -6.8 2.29e-01    -  1.00e+00 1.00e+00H  1
5342  1.7019187e-01 8.44e-04 2.75e-03  -7.5 1.48e-01    -  1.00e+00 1.00e+00h  1
5343  1.7026308e-01 4.15e-04 8.87e-03  -7.6 9.91e-02    -  1.00e+00 1.00e+00H  1
5344  1.7024469e-01 5.74e-05 2.76e-03  -7.6 1.36e-01    -  1.00e+00 1.00e+00H  1
5345  1.7024149e-01 8.14e-04 8.57e-03  -7.6 1.12e-01    -  1.00e+00 1.00e+00h  1
5346  1.7025751e-01 5.62e-05 8.53e-03  -7.6 6.41e-01    -  5.29e-01 1.00e+00H  1
5347  1.7025600e-01 5.98e-05 8.90e-03  -7.6 7.90e-01    -  1.00e+00 3.12e-02h  6
5348  1.7024077e-01 8.57e-04 5.79e-03  -7.6 7.63e-02    -  1.00e+00 1.00e+00h  1
5349  1.7023792e-01 5.28e-04 6.36e-03  -7.6 1.00e+00    -  4.35e-01 4.69e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5350  1.7023569e-01 8.62e-04 2.56e-03  -7.6 1.51e-01    -  1.00e+00 5.00e-01h  2
5351  1.7023533e-01 8.90e-04 2.17e-03  -7.6 7.58e-01    -  1.00e+00 3.12e-02h  6
5352  1.7024044e-01 2.18e-04 6.43e-04  -7.6 9.73e-02    -  1.00e+00 1.00e+00H  1
5353  1.7025387e-01 3.16e-05 3.82e-03  -7.6 5.79e-02    -  1.00e+00 1.00e+00H  1
5354  1.7023989e-01 1.19e-04 5.42e-04  -7.6 8.40e-02    -  1.00e+00 1.00e+00H  1
5355  1.7023986e-01 2.96e-06 3.10e-04  -7.6 5.36e-03    -  1.00e+00 1.00e+00h  1
5356  1.7023946e-01 9.14e-05 7.84e-04  -9.0 3.20e-02    -  1.00e+00 1.00e+00h  1
5357  1.7023398e-01 4.06e-02 3.93e-02  -9.0 8.22e+00    -  5.55e-01 7.68e-02h  1
5358  1.6950302e-01 4.62e-01 1.17e-01  -9.0 2.34e+01    -  2.49e-05 6.51e-02h  1
5359  1.6949741e-01 4.61e-01 1.16e-01  -9.0 4.95e+00    -  7.90e-01 1.39e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5360  1.6651757e-01 8.51e-02 4.90e-02  -9.0 1.52e+00    -  2.64e-02 1.00e+00h  1
5361  1.6673409e-01 6.25e-02 2.94e-02  -9.0 2.72e+00    -  2.85e-01 3.55e-01h  1
5362  1.6885821e-01 4.44e-03 1.73e-02  -9.0 2.21e-01    -  2.68e-03 1.00e+00h  1
5363  1.7030917e-01 3.75e-03 1.82e-02  -6.6 1.14e-01    -  4.03e-01 1.00e+00h  1
5364  1.7008782e-01 7.74e-02 1.67e-02  -6.7 4.95e-01    -  3.23e-02 1.00e+00h  1
5365  1.7013773e-01 1.15e-02 1.27e-02  -6.7 3.01e-01    -  1.00e+00 1.00e+00h  1
5366  1.7024793e-01 2.83e-03 9.25e-03  -6.7 6.16e-01    -  1.00e+00 7.30e-01H  1
5367  1.7023350e-01 9.63e-04 9.19e-03  -6.7 2.14e-01    -  2.90e-02 1.00e+00f  1
5368  1.7025363e-01 2.23e-04 8.36e-04  -6.7 8.11e-02    -  1.00e+00 1.00e+00h  1
5369  1.7025415e-01 1.44e-04 1.99e-03  -6.7 4.44e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5370  1.7025086e-01 8.71e-04 6.14e-03  -6.7 1.01e+00    -  3.43e-01 1.25e-01h  4
5371  1.7024759e-01 1.53e-03 8.77e-03  -6.7 5.68e+00    -  1.00e+00 2.22e-02h  4
5372  1.7024603e-01 1.53e-03 1.02e-02  -6.7 1.60e+00    -  3.14e-01 1.72e-02h  6
5373  1.7024457e-01 1.52e-03 1.05e-02  -6.7 9.90e-01    -  7.58e-01 2.37e-02h  6
5374  1.7024361e-01 1.52e-03 1.11e-02  -6.7 9.06e-01    -  7.71e-01 2.86e-02h  6
5375  1.7021094e-01 5.91e-02 1.28e-02  -6.7 1.05e+00    -  1.00e+00 7.66e-01h  1
5376  1.7019425e-01 4.59e-02 1.42e-02  -6.7 9.18e-01    -  1.00e+00 3.18e-01h  1
5377  1.6998809e-01 2.28e-02 1.30e-01  -6.7 1.62e+00    -  3.73e-01 1.00e+00h  1
5378  1.6881720e-01 1.86e-02 9.42e-02  -6.7 1.37e+00    -  9.29e-01 2.45e-01h  1
5379  1.6805226e-01 1.14e-02 8.31e-03  -6.7 8.79e-01    -  2.23e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5380  1.7019318e-01 1.37e-03 1.41e-02  -7.4 2.79e-01    -  1.29e-01 9.92e-01h  1
5381  1.7016259e-01 5.58e-02 3.33e-02  -6.9 5.84e-01    -  1.25e-01 1.00e+00h  1
5382  1.6985278e-01 1.83e-02 1.06e-02  -6.9 3.41e-01    -  1.00e+00 1.00e+00h  1
5383  1.7000154e-01 1.65e-02 1.06e-02  -6.9 4.95e-01    -  1.00e+00 5.47e-01h  1
5384  1.7009783e-01 4.29e-03 9.80e-01  -6.9 2.08e-01    -  8.06e-06 1.00e+00h  1
5385  1.7030908e-01 1.11e-03 6.83e-03  -6.0 2.13e-01    -  1.00e+00 1.00e+00H  1
5386  1.7019788e-01 2.41e-03 7.85e-04  -6.1 1.11e-01    -  1.00e+00 1.00e+00h  1
5387  1.7024718e-01 1.25e-04 7.85e-04  -6.1 2.09e-02    -  1.00e+00 1.00e+00h  1
5388  1.7027555e-01 6.30e-05 4.71e-03  -6.1 2.28e-01    -  1.00e+00 1.00e+00H  1
5389  1.7026955e-01 3.51e-05 1.05e-02  -6.1 1.90e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5390  1.7019400e-01 2.37e-03 1.03e-02  -6.1 1.49e-01    -  1.00e+00 1.00e+00h  1
5391  1.7022750e-01 5.44e-04 1.15e-03  -6.1 6.81e-02    -  1.00e+00 1.00e+00h  1
5392  1.7024340e-01 1.46e-04 1.10e-03  -6.1 4.04e-02    -  1.00e+00 1.00e+00h  1
5393  1.7024072e-01 1.13e-04 2.76e-04  -6.1 2.18e-02    -  1.00e+00 1.00e+00h  1
5394  1.7024463e-01 2.18e-06 1.23e-04  -6.1 3.48e-03    -  1.00e+00 1.00e+00h  1
5395  1.7023795e-01 5.73e-04 2.43e-03  -7.2 4.90e-02    -  1.00e+00 1.00e+00h  1
5396  1.7023668e-01 1.20e-04 1.38e-03  -7.3 6.21e-02    -  1.00e+00 1.00e+00h  1
5397  1.7023721e-01 1.28e-04 6.46e-04  -7.3 1.95e-02    -  1.00e+00 1.00e+00h  1
5398  1.7023900e-01 1.41e-06 1.24e-04  -7.3 3.60e-03    -  1.00e+00 1.00e+00h  1
5399  1.7023887e-01 1.23e-06 2.42e-05  -9.2 3.63e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5400  1.7023888e-01 5.98e-07 8.52e-05 -10.4 2.12e-03    -  1.00e+00 1.00e+00h  1
5401  1.7023876e-01 3.09e-05 7.42e-04 -11.0 1.60e-02    -  1.00e+00 1.00e+00h  1
5402  1.7023846e-01 8.17e-06 6.70e-04 -11.0 9.13e-03    -  1.00e+00 1.00e+00h  1
5403  1.7023883e-01 3.89e-06 1.22e-04 -11.0 5.89e-03    -  1.00e+00 1.00e+00h  1
5404  1.7023884e-01 4.77e-07 7.61e-05 -11.0 2.39e-03    -  1.00e+00 1.00e+00h  1
5405  1.7023884e-01 2.15e-07 8.56e-05 -11.0 2.32e-03    -  1.00e+00 1.00e+00h  1
5406  1.7023885e-01 1.92e-07 6.70e-05 -11.0 8.54e-04    -  1.00e+00 1.00e+00h  1
5407  1.7023883e-01 1.38e-05 5.88e-04 -11.0 1.09e-02    -  1.00e+00 1.00e+00h  1
5408  1.7023881e-01 1.87e-06 3.86e-04 -11.0 4.32e-03    -  1.00e+00 1.00e+00h  1
5409  1.7023884e-01 4.01e-07 1.85e-04 -11.0 7.85e-03    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5410  1.7023882e-01 1.13e-05 7.17e-04 -11.0 1.29e-02    -  1.00e+00 1.00e+00h  1
5411  1.7023852e-01 9.02e-06 2.22e-05 -11.0 1.21e-02    -  1.00e+00 1.00e+00h  1
5412  1.7023884e-01 2.99e-08 9.60e-06 -11.0 4.92e-04    -  1.00e+00 1.00e+00h  1
5413  1.7023884e-01 9.20e-06 3.36e-04 -11.0 6.83e-03    -  1.00e+00 1.00e+00h  1
5414  1.7023883e-01 1.15e-06 4.27e-04 -11.0 3.35e-03    -  1.00e+00 1.00e+00h  1
5415  1.7023882e-01 1.80e-05 4.01e-04 -11.0 8.89e-03    -  1.00e+00 1.00e+00h  1
5416  1.7023879e-01 2.11e-05 8.28e-04 -11.0 9.66e-03    -  1.00e+00 1.00e+00h  1
5417  1.7023865e-01 2.04e-05 1.65e-04 -11.0 1.01e-02    -  1.00e+00 1.00e+00h  1
5418  1.7023883e-01 4.16e-06 2.27e-04 -11.0 4.57e-03    -  1.00e+00 1.00e+00h  1
5419  1.7023880e-01 4.10e-06 6.50e-04 -11.0 6.24e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5420  1.7023871e-01 2.91e-06 2.43e-05 -11.0 5.32e-03    -  1.00e+00 1.00e+00h  1
5421  1.7023884e-01 1.15e-06 8.94e-05 -11.0 2.53e-03    -  1.00e+00 1.00e+00h  1
5422  1.7023884e-01 1.64e-07 4.06e-05 -11.0 1.67e-03    -  1.00e+00 1.00e+00h  1
5423  1.7023883e-01 2.34e-06 1.51e-04 -11.0 6.50e-03    -  1.00e+00 1.00e+00h  1
5424  1.7023880e-01 1.92e-06 4.28e-06 -11.0 5.70e-03    -  1.00e+00 1.00e+00h  1
5425  1.7023884e-01 1.04e-10 6.14e-07 -11.0 3.10e-05    -  1.00e+00 1.00e+00h  1
5426  1.7023884e-01 3.18e-07 8.50e-05 -11.0 1.49e-03    -  1.00e+00 1.00e+00h  1
5427  1.7023884e-01 1.24e-06 2.03e-04 -11.0 2.99e-03    -  1.00e+00 1.00e+00h  1
5428  1.7023884e-01 5.40e-07 5.14e-05 -11.0 2.59e-03    -  1.00e+00 1.00e+00h  1
5429  1.7023883e-01 2.56e-06 2.48e-04 -11.0 8.43e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5430  1.7023869e-01 3.43e-06 1.31e-05 -11.0 8.31e-03    -  1.00e+00 1.00e+00h  1
5431  1.7023884e-01 5.96e-10 1.08e-06 -11.0 4.90e-05    -  1.00e+00 1.00e+00h  1
5432  1.7023884e-01 5.19e-08 2.28e-05 -11.0 9.36e-04    -  1.00e+00 1.00e+00h  1
5433  1.7023884e-01 2.44e-08 1.00e-05 -11.0 5.64e-04    -  1.00e+00 1.00e+00h  1
5434  1.7023884e-01 3.02e-10 4.28e-05 -11.0 1.88e-03    -  1.00e+00 1.00e+00H  1
5435  1.7023884e-01 4.67e-08 4.60e-05 -11.0 1.43e-03    -  1.00e+00 1.00e+00h  1
5436  1.7023884e-01 1.19e-06 3.00e-04 -11.0 3.92e-03    -  1.00e+00 1.00e+00h  1
5437  1.7023882e-01 9.67e-07 9.45e-06 -11.0 3.78e-03    -  1.00e+00 1.00e+00h  1
5438  1.7023884e-01 1.51e-06 1.33e-04 -11.0 3.83e-03    -  1.00e+00 1.00e+00h  1
5439  1.7023882e-01 1.16e-06 4.52e-06 -11.0 3.71e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5440  1.7023884e-01 5.76e-08 1.76e-05 -11.0 6.85e-04    -  1.00e+00 1.00e+00h  1
5441  1.7023884e-01 9.17e-09 4.79e-06 -11.0 4.84e-04    -  1.00e+00 1.00e+00h  1
5442  1.7023884e-01 2.31e-09 5.49e-06 -11.0 1.08e-04    -  1.00e+00 1.00e+00h  1
5443  1.7023884e-01 9.40e-10 3.20e-06 -11.0 6.56e-05    -  1.00e+00 1.00e+00h  1
5444  1.7023884e-01 5.40e-11 2.41e-06 -11.0 5.81e-05    -  1.00e+00 1.00e+00h  1
5445  1.7023884e-01 9.72e-09 1.95e-05 -11.0 2.45e-04    -  1.00e+00 1.00e+00h  1
5446  1.7023884e-01 1.57e-08 3.01e-05 -11.0 4.87e-04    -  1.00e+00 1.00e+00h  1
5447  1.7023884e-01 1.31e-08 1.18e-05 -11.0 4.03e-04    -  1.00e+00 1.00e+00h  1
5448  1.7023884e-01 1.21e-09 5.57e-06 -11.0 9.25e-05    -  1.00e+00 1.00e+00h  1
5449  1.7023884e-01 1.81e-06 2.27e-04 -11.0 4.01e-03    -  1.00e+00 1.00e+00h  1
