problem5


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
 717 -6.1090587e-01 3.94e-03 1.16e-02  -6.2 7.92e-02    -  1.00e+00 1.00e+00h  1
 718 -6.1075475e-01 7.78e-04 8.38e-03  -6.2 5.20e-02    -  1.00e+00 1.00e+00H  1
 719 -6.1076657e-01 2.17e-03 4.97e+00  -6.2 1.69e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 720 -6.1078991e-01 1.93e-03 6.66e+00  -6.2 9.07e-02    -  1.00e+00 2.50e-01h  3
 721 -6.1079714e-01 1.85e-03 7.37e+00  -6.2 1.63e-01    -  1.00e+00 1.25e-01h  4
 722 -6.1093732e-01 3.57e-02 3.82e-02  -6.2 1.82e-01    -  1.00e+00 1.00e+00h  1
 723 -6.1095184e-01 3.55e-02 8.06e+00  -6.2 5.93e-01    -  1.00e+00 5.67e-03h  1
 724 -6.1210799e-01 2.29e-01 6.65e-02  -6.2 2.67e-01    -  9.76e-01 1.00e+00h  1
 725 -6.1211636e-01 2.29e-01 2.33e+00  -6.2 4.87e-01    -  2.75e-01 1.95e-03h  1
 726 -6.1199960e-01 3.50e-02 6.19e+00  -6.2 1.97e-01    -  1.04e-04 1.00e+00h  1
 727 -6.1192246e-01 3.22e-02 8.02e+00  -6.2 1.47e-01    -  1.00e+00 8.17e-02h  1
 728 -6.1110486e-01 1.08e-02 3.56e+02  -6.2 3.00e-01    -  1.90e-05 1.00e+00h  1
 729 -6.1146953e-01 3.45e-03 1.50e-02  -6.2 1.95e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 730 -6.1068603e-01 2.69e-04 8.45e-03  -6.7 1.18e-01    -  1.00e+00 1.00e+00H  1
 731 -6.1075003e-01 5.13e-04 4.49e-03  -6.8 6.86e-02    -  1.00e+00 1.00e+00h  1
 732 -6.1075908e-01 4.14e-04 1.71e-03  -6.8 4.73e-02    -  1.00e+00 1.00e+00h  1
 733 -6.1071817e-01 1.46e-04 1.71e-03  -6.8 2.65e-02    -  1.00e+00 1.00e+00h  1
 734 -6.1072205e-01 1.84e-04 1.80e+01  -6.8 1.86e-01    -  1.00e+00 9.88e-02h  3
 735 -6.1072413e-01 2.02e-04 1.89e+01  -6.8 1.97e-01    -  1.00e+00 4.62e-02h  5
 736 -6.1072637e-01 2.07e-04 1.83e+01  -6.8 1.83e-01    -  1.00e+00 7.64e-02h  4
 737 -6.1081993e-01 7.46e-02 8.56e-02  -6.8 5.98e-01    -  1.00e+00 1.00e+00h  1
 738 -6.1116768e-01 5.61e-02 1.43e+01  -6.8 2.08e-01    -  1.00e+00 2.47e-01h  1
 739 -6.1175851e-01 1.58e-01 3.09e+00  -6.8 4.55e-01    -  2.45e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 740 -6.1194700e-01 3.22e-01 5.04e+00  -6.8 3.85e+00    -  2.84e-02 1.49e-01h  1
 741 -6.1513221e-01 3.18e-01 5.31e+00  -6.8 2.60e+01    -  6.27e-05 1.66e-02h  1
 742 -6.1290629e-01 1.43e-01 1.32e+01  -6.8 6.22e-01    -  4.69e-02 5.42e-01h  1
 743 -6.1306443e-01 1.44e-01 1.07e+01  -6.8 6.74e+00    -  9.27e-02 1.01e-02h  1
 744 -6.1276487e-01 1.27e-01 1.35e+01  -6.8 3.39e-01    -  1.00e+00 1.14e-01h  1
 745 -6.1165272e-01 6.37e-02 6.70e+00  -6.8 4.30e-01    -  7.35e-02 5.00e-01h  2
 746 -6.1179287e-01 4.88e-02 4.26e+00  -6.8 1.65e+00    -  7.99e-02 2.35e-01h  1
 747 -6.1079021e-01 9.70e-03 1.84e-02  -6.8 2.99e-01    -  1.00e+00 1.00e+00h  1
 748 -6.1082557e-01 2.11e-02 3.78e+00  -6.8 1.75e-01    -  1.00e+00 5.00e-01h  2
 749 -6.1112534e-01 2.41e-02 8.00e-01  -6.8 4.66e-01    -  4.65e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 750 -6.1345255e-01 2.69e-02 1.90e-02  -6.8 4.06e-01    -  1.00e+00 9.93e-01h  1
 751 -6.1199397e-01 1.32e-02 5.43e-01  -6.8 9.12e-02    -  1.72e-02 5.00e-01h  2
 752 -6.1032124e-01 5.62e-05 4.75e-01  -6.8 1.99e-01    -  7.80e-01 1.00e+00H  1
 753 -6.1053250e-01 1.58e-04 3.57e-03  -6.8 1.55e-01    -  1.00e+00 1.00e+00H  1
 754 -6.1051202e-01 5.24e-05 2.17e-03  -6.8 5.75e-02    -  1.00e+00 1.00e+00H  1
 755 -6.1053344e-01 8.62e-05 6.06e-03  -6.8 6.30e-02    -  1.00e+00 1.00e+00H  1
 756 -6.1054818e-01 4.64e-03 1.38e-02  -6.8 5.10e-02    -  1.00e+00 1.00e+00h  1
 757 -6.1055879e-01 9.83e-03 3.27e-02  -6.8 3.50e-01    -  1.00e+00 1.00e+00h  1
 758 -6.1082387e-01 4.41e-01 1.91e-01  -6.8 1.86e+00    -  5.15e-02 1.00e+00h  1
 759 -6.1930574e-01 1.32e-01 4.88e-02  -6.8 1.60e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 760 -6.1541347e-01 5.69e-02 6.47e-02  -6.8 6.12e-01    -  1.00e+00 5.49e-01h  1
 761 -6.1192379e-01 1.24e-02 3.95e-02  -6.8 3.11e-01    -  1.28e-01 1.00e+00h  1
 762 -6.1133575e-01 1.34e-02 2.04e-02  -6.8 4.41e-01    -  2.42e-01 5.00e-01h  2
 763 -6.1105728e-01 1.14e-02 1.80e-02  -6.8 2.10e-01    -  7.37e-01 5.00e-01h  2
 764 -6.1045853e-01 1.55e-05 1.63e-02  -6.8 2.12e-01    -  6.81e-01 1.00e+00H  1
 765 -6.1048818e-01 2.01e-05 1.59e-02  -6.8 1.88e-01    -  7.60e-01 1.00e+00H  1
 766 -6.1048972e-01 1.05e-05 1.54e-02  -6.8 6.99e-01    -  7.12e-01 6.66e-03h  8
 767 -6.1064861e-01 1.96e-02 1.30e-02  -6.8 7.71e-01    -  4.91e-01 5.00e-01h  2
 768 -6.1068865e-01 1.62e-02 2.68e-02  -6.8 1.17e+00    -  7.46e-01 5.77e-02h  4
 769 -6.1110885e-01 1.85e-02 1.59e-02  -6.8 1.08e+00    -  1.76e-01 2.30e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 770 -6.1106210e-01 1.67e-02 4.63e-03  -6.8 7.02e-01    -  4.61e-01 2.50e-01h  3
 771 -6.1091247e-01 1.10e-02 3.54e-03  -6.8 9.90e-02    -  1.00e+00 3.28e-01h  1
 772 -6.1088868e-01 7.87e-03 5.61e+01  -6.8 3.48e-01    -  9.92e-07 2.50e-01h  3
 773 -6.1058167e-01 1.12e-03 5.77e-03  -6.8 5.84e-02    -  9.12e-01 1.00e+00h  1
 774 -6.1059819e-01 4.50e-03 8.52e-03  -6.8 5.98e-02    -  1.00e+00 1.00e+00h  1
 775 -6.1061961e-01 1.97e-03 1.52e-02  -6.8 8.70e-02    -  1.00e+00 1.00e+00h  1
 776 -6.1063671e-01 2.76e-03 1.68e-02  -6.8 1.61e-01    -  1.00e+00 5.00e-01h  2
 777 -6.1065669e-01 1.15e-03 9.27e-03  -6.8 7.80e-02    -  8.40e-01 1.00e+00h  1
 778 -6.1069079e-01 4.99e-03 3.41e-03  -6.8 1.53e-01    -  1.00e+00 1.00e+00h  1
 779 -6.1069696e-01 2.71e-03 7.82e-03  -6.8 5.37e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 780 -6.1069167e-01 6.07e-04 7.14e-03  -6.8 4.48e-02    -  1.00e+00 1.00e+00h  1
 781 -6.1072184e-01 1.05e-03 8.98e-03  -6.8 6.01e-02    -  1.00e+00 1.00e+00h  1
 782 -6.1067875e-01 6.10e-04 1.96e-02  -6.8 8.15e-02    -  1.00e+00 1.00e+00H  1
 783 -6.1073708e-01 2.81e-03 2.41e-02  -6.8 3.84e-01    -  1.52e-01 3.55e-01h  2
 784 -6.1075618e-01 2.02e-03 2.90e-02  -6.8 1.91e-01    -  1.00e+00 4.64e-01h  2
 785 -6.1081948e-01 2.96e-03 1.09e-02  -6.8 8.97e-01    -  5.85e-01 1.25e-01h  1
 786 -6.1072347e-01 3.37e-04 8.50e-03  -6.8 7.72e-02    -  1.00e+00 1.00e+00h  1
 787 -6.1073480e-01 8.06e-04 1.35e-02  -6.8 1.50e-01    -  3.97e-01 2.26e-01h  3
 788 -6.1071326e-01 1.86e-04 1.14e-02  -6.8 6.89e-02    -  1.00e+00 1.00e+00H  1
 789 -6.1072752e-01 1.33e-04 1.16e-02  -6.8 6.29e-02    -  1.00e+00 2.27e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 790 -6.1077949e-01 2.02e-03 3.10e-03  -6.8 2.65e-01    -  1.00e+00 5.00e-01f  2
 791 -6.1075058e-01 2.01e-04 3.21e-03  -6.8 4.83e-02    -  1.00e+00 1.00e+00h  1
 792 -6.1076925e-01 1.62e-03 1.15e-02  -6.8 8.04e-02    -  1.00e+00 1.00e+00h  1
 793 -6.1077499e-01 2.44e-04 6.96e-03  -6.8 2.90e-02    -  1.00e+00 1.00e+00h  1
 794 -6.1075492e-01 4.28e-05 1.10e-03  -6.8 1.69e-02    -  1.00e+00 1.00e+00h  1
 795 -6.1072661e-01 1.29e-05 1.46e-02  -6.8 7.38e-02    -  1.00e+00 1.00e+00H  1
 796 -6.1080717e-01 1.72e-03 8.21e-03  -6.8 1.05e-01    -  1.00e+00 1.00e+00h  1
 797 -6.1084529e-01 1.71e-03 1.58e-02  -6.8 2.63e-01    -  1.00e+00 5.00e-01h  2
 798 -6.1075980e-01 1.43e-04 9.84e-03  -6.8 1.11e-01    -  1.00e+00 1.00e+00H  1
 799 -6.1075353e-01 1.65e-05 8.33e-03  -6.8 3.50e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 800 -6.1077455e-01 1.39e-04 6.34e-03  -6.8 3.05e-02    -  1.00e+00 1.00e+00h  1
 801 -6.1077868e-01 1.78e-04 3.40e-03  -6.8 4.26e-02    -  1.00e+00 1.00e+00h  1
 802 -6.1077145e-01 1.03e-04 1.33e-03  -6.8 2.30e-02    -  1.00e+00 1.00e+00h  1
 803 -6.1076359e-01 8.38e-06 3.47e-03  -6.8 1.41e-02    -  1.00e+00 1.00e+00H  1
 804 -6.1076690e-01 1.94e-05 6.44e-03  -6.8 1.81e-02    -  1.00e+00 1.00e+00H  1
 805 -6.1076585e-01 2.50e-06 3.65e-03  -6.8 3.32e-02    -  1.00e+00 1.00e+00H  1
 806 -6.1077529e-01 5.93e-05 2.16e-03  -6.8 2.46e-02    -  1.00e+00 1.00e+00h  1
 807 -6.1077667e-01 5.89e-05 1.27e-03  -6.8 3.30e-02    -  1.00e+00 1.00e+00h  1
 808 -6.1077019e-01 2.44e-05 2.59e-03  -6.8 1.22e-02    -  1.00e+00 1.00e+00H  1
 809 -6.1077047e-01 4.26e-06 3.41e-03  -6.8 4.94e-02    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 810 -6.2016102e-01 3.11e-01 5.22e-02  -6.8 5.59e-01    -  1.00e+00 1.00e+00H  1
 811 -6.2538311e-01 2.51e-01 7.90e-02  -6.8 7.33e+00    -  3.21e-02 4.58e-02h  1
 812 -6.1967896e-01 1.87e-01 1.86e-01  -6.8 7.43e-01    -  1.00e+00 7.21e-01h  1
 813 -6.2776872e-01 8.50e-02 6.63e-02  -6.8 1.48e+00    -  1.78e-04 6.87e-01h  1
 814 -6.2135483e-01 3.83e-02 4.76e-02  -6.8 1.01e+00    -  5.54e-01 1.00e+00h  1
 815 -6.0999119e-01 7.64e-03 2.17e+02  -5.0 4.04e-01    -  7.53e-01 1.00e+00H  1
 816 -6.1064453e-01 7.47e-03 1.17e+01  -4.6 1.15e-01    -  9.46e-01 9.60e-01h  1
 817 -6.1160689e-01 4.39e-02 5.03e+00  -4.6 2.73e-01    -  8.45e-01 1.00e+00h  1
 818 -6.1093929e-01 4.64e-03 1.67e-02  -4.6 1.27e-01    -  1.00e+00 1.00e+00h  1
 819 -6.1093304e-01 4.21e-03 2.08e-02  -4.6 1.47e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 820 -6.1087829e-01 1.49e-03 9.04e-03  -4.6 1.01e-01    -  1.00e+00 1.00e+00h  1
 821 -6.1070362e-01 7.26e-04 5.65e-03  -4.6 5.61e-02    -  1.00e+00 1.00e+00h  1
 822 -6.1077368e-01 2.95e-02 3.58e-02  -4.6 5.53e-01    -  1.00e+00 1.00e+00h  1
 823 -6.1166576e-01 1.67e-01 1.96e-01  -4.6 7.92e-01    -  1.00e+00 1.00e+00h  1
 824 -6.4062198e-01 1.06e-01 1.08e+01  -4.6 8.71e-01    -  2.14e-01 1.00e+00h  1
 825 -6.3251807e-01 7.38e-02 8.22e+00  -4.6 4.34e-01    -  1.00e+00 3.77e-01h  1
 826 -6.2185284e-01 4.83e-02 5.52e+00  -4.6 8.18e-01    -  7.92e-01 5.00e-01h  2
 827 -6.2153185e-01 4.98e-02 7.92e+00  -4.6 2.03e+00    -  4.52e-01 6.84e-02h  4
 828 -6.1177128e-01 3.15e-02 7.14e-02  -4.6 1.06e+00    -  1.00e+00 1.00e+00H  1
 829 -6.1081796e-01 1.74e-02 1.39e+01  -4.6 6.29e-01    -  3.80e-01 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 830 -6.1002406e-01 1.77e-04 2.41e-02  -4.6 2.36e-01    -  1.00e+00 1.00e+00H  1
 831 -6.1064323e-01 1.12e-02 6.18e-03  -4.6 1.47e-01    -  1.00e+00 1.00e+00h  1
 832 -6.1050601e-01 3.02e-03 7.91e-03  -4.6 1.17e-01    -  1.00e+00 1.00e+00h  1
 833 -6.1064124e-01 3.03e-03 1.40e-02  -4.6 2.11e-01    -  1.00e+00 1.00e+00h  1
 834 -6.1069460e-01 5.70e-03 5.49e-03  -4.6 1.43e-01    -  1.00e+00 1.00e+00h  1
 835 -6.1045673e-01 2.98e-04 3.12e-03  -4.6 4.73e-02    -  1.00e+00 1.00e+00h  1
 836 -6.1046896e-01 4.06e-04 6.24e-03  -4.6 2.24e-02    -  1.00e+00 1.00e+00h  1
 837 -6.1050543e-01 3.02e-04 8.97e-03  -4.6 9.05e-02    -  1.00e+00 1.00e+00H  1
 838 -6.1053679e-01 1.31e-03 4.41e+00  -4.6 1.79e-01    -  1.00e+00 5.00e-01h  2
 839 -6.1067860e-01 3.68e-04 6.49e-03  -4.6 6.64e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 840 -6.1052842e-01 1.08e-04 3.28e-03  -4.6 1.74e-02    -  1.00e+00 1.00e+00h  1
 841 -6.1053605e-01 4.05e-05 9.45e-03  -4.6 3.27e-02    -  1.00e+00 1.00e+00H  1
 842 -6.1053785e-01 1.39e-04 7.03e+00  -4.6 5.40e-02    -  1.00e+00 1.25e-01h  4
 843 -6.1054758e-01 4.99e-05 5.53e-03  -4.6 2.26e-02    -  1.00e+00 1.00e+00H  1
 844 -6.1055056e-01 9.72e-05 6.81e+00  -4.6 1.60e-01    -  1.00e+00 1.25e-01h  4
 845 -6.1055304e-01 1.46e-04 5.83e+00  -4.6 4.65e-02    -  1.00e+00 2.50e-01h  3
 846 -6.1055258e-01 6.85e-04 7.46e-03  -4.6 3.42e-02    -  1.00e+00 1.00e+00h  1
 847 -6.1057039e-01 1.28e-04 3.70e-03  -4.6 3.73e-02    -  1.00e+00 1.00e+00h  1
 848 -6.1055764e-01 4.71e-05 2.37e-03  -4.6 1.76e-02    -  1.00e+00 1.00e+00h  1
 849 -6.1055359e-01 4.61e-05 1.02e-03  -4.6 1.10e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 850 -6.1055106e-01 3.03e-05 3.95e-03  -4.6 1.62e-02    -  1.00e+00 1.00e+00H  1
 851 -6.1055140e-01 8.26e-05 5.34e+00  -4.6 8.48e-02    -  1.00e+00 2.50e-01h  3
 852 -6.1054647e-01 8.28e-07 5.46e-03  -4.6 1.43e-02    -  1.00e+00 1.00e+00H  1
 853 -6.1053983e-01 3.31e-07 3.68e-03  -4.6 4.60e-02    -  1.00e+00 1.00e+00H  1
 854 -6.1054944e-01 5.73e-05 8.82e-04  -4.6 3.09e-02    -  1.00e+00 1.00e+00h  1
 855 -6.1054280e-01 6.05e-07 9.56e-04  -4.6 9.65e-03    -  1.00e+00 1.00e+00H  1
 856 -6.1053880e-01 1.07e-07 1.29e-03  -4.6 8.59e-03    -  1.00e+00 1.00e+00H  1
 857 -6.1053924e-01 8.26e-09 2.05e-03  -4.6 8.72e-03    -  1.00e+00 1.00e+00H  1
 858 -6.1053900e-01 8.04e-09 3.66e-04  -4.6 2.94e-03    -  1.00e+00 1.00e+00H  1
 859 -6.1053797e-01 7.76e-09 1.31e-03  -4.6 6.20e-03    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 860r-6.1053797e-01 7.76e-09 1.00e+03  -4.6 0.00e+00    -  0.00e+00 4.77e-07R 22
 861r-6.1053797e-01 6.10e-09 1.09e-06  -6.5 2.77e-06    -  1.00e+00 9.17e-01f  1
 862 -6.1053800e-01 1.92e-06 1.71e-02  -4.6 2.76e-06    -  1.00e+00 1.00e+00f  1
 863 -6.1053867e-01 9.50e-10 2.59e-03  -4.6 8.36e-03    -  1.00e+00 1.00e+00H  1
 864 -6.1053868e-01 9.75e-10 1.32e+01  -6.7 2.28e-04    -  1.00e+00 3.12e-02h  6
 865 -6.1075280e-01 1.11e-01 6.30e-02  -6.5 2.28e-01    -  1.00e+00 1.00e+00f  1
 866 -6.1208092e-01 1.84e-01 2.42e+01  -6.5 3.17e-01    -  4.18e-01 1.00e+00h  1
 867 -6.1471675e-01 8.86e-02 1.55e+01  -6.5 4.51e-01    -  1.00e+00 6.27e-01h  1
 868 -6.1069409e-01 1.85e-02 2.59e+01  -6.5 8.46e-02    -  4.56e-03 1.00e+00h  1
 869 -6.1137817e-01 9.78e-03 2.40e-02  -6.5 1.56e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 870 -6.1114089e-01 4.60e-03 9.79e-03  -6.5 1.13e-01    -  1.00e+00 1.00e+00h  1
 871 -6.1041221e-01 1.55e-04 1.16e-02  -6.5 3.33e-02    -  1.00e+00 1.00e+00h  1
 872 -6.1046327e-01 1.25e-03 3.10e+01  -6.5 1.63e-01    -  1.00e+00 2.50e-01h  3
 873 -6.1049608e-01 2.01e-03 3.39e+01  -6.5 7.35e-01    -  4.36e-01 3.90e-02h  5
 874 -6.1053054e-01 2.73e-03 3.97e+01  -6.5 1.52e+00    -  9.52e-01 2.92e-02h  5
 875 -6.1056852e-01 3.38e-03 3.92e+01  -6.5 2.90e+00    -  2.12e-01 2.09e-02h  5
 876 -6.1057285e-01 3.40e-03 3.95e+01  -6.5 1.01e+01    -  1.67e-01 1.62e-03h  7
 877 -6.1080212e-01 2.64e-01 2.69e+01  -6.5 1.71e+00    -  1.00e+00 3.49e-01h  1
 878 -6.2012014e-01 2.41e-01 2.36e+01  -6.5 1.02e+01    -  6.51e-03 8.20e-02h  1
 879 -6.1414178e-01 1.34e-01 5.26e+00  -6.5 5.70e-02    -  9.37e-05 4.43e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 880 -6.0674928e-01 1.14e-03 2.11e-02  -6.5 1.86e-02    -  1.00e+00 1.00e+00h  1
 881 -6.0692674e-01 1.12e-05 5.01e-03  -6.5 8.25e-03    -  1.00e+00 1.00e+00h  1
 882 -6.0703781e-01 7.89e-06 5.01e-03  -6.5 8.20e-03    -  1.00e+00 1.00e+00h  1
 883 -6.1099556e-01 2.59e-02 1.14e+01  -6.5 5.72e-01    -  1.00e+00 7.22e-01h  1
 884 -6.1105577e-01 7.27e-02 1.74e-02  -6.5 3.36e-01    -  1.00e+00 1.00e+00f  1
 885 -6.1117939e-01 6.20e-02 3.45e+01  -6.5 1.74e-01    -  1.00e+00 1.54e-01h  1
 886 -6.1107384e-01 1.47e-02 4.20e-01  -6.5 1.70e-01    -  9.33e-01 1.00e+00h  1
 887 -6.1045277e-01 6.78e-04 1.99e-03  -6.5 7.02e-02    -  1.00e+00 1.00e+00h  1
 888 -6.1045803e-01 1.32e-03 6.38e-03  -6.5 5.00e-02    -  1.00e+00 1.00e+00h  1
 889 -6.1046871e-01 4.01e-03 2.10e-02  -6.5 7.34e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 890 -6.1060627e-01 7.95e-04 1.99e-02  -6.5 1.38e-01    -  1.00e+00 1.00e+00h  1
 891 -6.1054917e-01 4.27e-04 1.23e-02  -6.5 4.63e-02    -  1.00e+00 1.00e+00H  1
 892 -6.1055822e-01 5.04e-04 3.85e+01  -6.5 4.05e-01    -  1.00e+00 1.96e-02h  6
 893 -6.1055953e-01 5.04e-04 3.90e+01  -6.5 2.97e-01    -  1.00e+00 6.35e-03h  8
 894 -6.1056218e-01 5.08e-04 3.87e+01  -6.5 2.87e-01    -  1.00e+00 1.31e-02h  7
 895 -6.1056350e-01 5.10e-04 3.89e+01  -6.5 1.66e-01    -  1.00e+00 7.81e-03h  8
 896 -6.1056461e-01 5.09e-04 3.89e+01  -6.5 1.77e-01    -  1.00e+00 7.81e-03h  8
 897 -6.1074499e-01 2.88e-01 6.68e-02  -6.5 3.06e-01    -  1.00e+00 1.00e+00h  1
 898 -6.1168423e-01 1.74e-01 3.67e+01  -6.5 1.65e-01    -  5.79e-02 1.00e+00h  1
 899 -6.1222772e-01 3.13e-01 1.98e+01  -6.5 8.34e-01    -  5.86e-01 7.06e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 900 -6.1722028e-01 2.64e-01 2.80e+01  -6.5 9.54e-01    -  5.18e-01 1.00e+00h  1
 901 -6.1814012e-01 2.57e-01 2.74e+01  -6.5 2.19e+00    -  2.29e-02 2.25e-02h  1
 902 -6.2189148e-01 2.25e-01 3.27e+01  -6.5 1.34e+00    -  2.15e-04 1.41e-01f  1
 903 -6.2167823e-01 2.11e-01 2.34e+01  -6.5 6.19e-01    -  1.66e-01 6.24e-02h  1
 904 -6.1733657e-01 1.01e-01 5.65e+02  -6.5 5.21e-01    -  5.34e-07 5.91e-01h  1
 905 -6.1525720e-01 7.13e-02 3.80e+02  -6.5 5.13e-01    -  1.00e+00 3.28e-01h  1
 906 -6.1061112e-01 3.31e-02 2.40e+01  -6.5 4.49e-01    -  9.26e-05 1.00e+00h  1
 907 -6.1078951e-01 5.50e-03 1.00e-02  -6.5 1.77e-01    -  1.00e+00 1.00e+00h  1
 908 -6.1068289e-01 4.26e-03 2.71e+01  -6.5 1.12e-01    -  1.00e+00 2.50e-01h  3
 909 -6.1032094e-01 6.64e-04 3.46e-03  -6.5 7.60e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 910 -6.1015037e-01 2.95e-05 1.67e-03  -6.5 7.17e-03    -  1.00e+00 1.00e+00h  1
 911 -6.1016010e-01 8.08e-05 2.16e-03  -6.5 6.91e-03    -  1.00e+00 1.00e+00h  1
 912 -6.1017825e-01 1.40e-04 8.53e-03  -6.5 2.03e-02    -  1.00e+00 1.00e+00H  1
 913 -6.1019297e-01 1.93e-04 2.82e+01  -6.5 2.25e-01    -  1.00e+00 3.29e-02h  5
 914 -6.1021005e-01 3.49e-04 2.65e+01  -6.5 1.50e-01    -  1.00e+00 7.58e-02h  4
 915 -6.1021634e-01 3.78e-04 2.78e+01  -6.5 1.43e-01    -  1.00e+00 2.53e-02h  6
 916 -6.1021765e-01 3.78e-04 2.84e+01  -6.5 3.04e-01    -  1.00e+00 3.91e-03h  9
 917 -6.1046715e-01 6.81e-02 1.63e-02  -6.5 1.65e-01    -  1.00e+00 1.00e+00h  1
 918 -6.1109076e-01 1.15e-01 1.46e+00  -6.5 5.33e+00    -  3.35e-02 8.92e-02h  1
 919 -6.1319755e-01 1.81e-01 2.97e+00  -6.5 2.92e-01    -  1.00e+00 8.85e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 920 -6.1344550e-01 1.79e-01 6.05e+00  -6.5 3.28e+00    -  1.70e-01 1.52e-02h  1
 921 -6.1214156e-01 1.50e-01 1.36e+01  -6.5 6.61e-01    -  1.07e-01 9.33e-01h  1
 922 -6.1306254e-01 1.46e-01 1.37e+01  -6.5 5.11e+00    -  3.54e-02 6.13e-02f  1
 923 -6.1743881e-01 2.06e-01 2.63e+01  -6.5 1.15e+00    -  2.15e-01 1.00e+00f  1
 924 -6.1694081e-01 1.33e-01 2.69e+01  -6.5 6.21e-01    -  1.19e-01 3.53e-01h  1
 925 -6.1856132e-01 1.31e-01 2.43e+01  -6.5 8.69e+00    -  6.68e-02 1.16e-02h  1
 926 -6.1830079e-01 1.24e-01 2.51e+01  -6.5 4.20e-01    -  2.39e-04 5.51e-02h  1
 927 -6.1811828e-01 1.19e-01 1.78e+01  -6.5 4.44e-01    -  1.98e-01 3.85e-02h  1
 928 -6.1675838e-01 8.88e-02 5.93e+02  -6.5 4.83e-01    -  4.54e-07 2.57e-01h  1
 929 -6.1609125e-01 7.78e-02 5.19e+02  -6.5 2.57e-01    -  7.18e-06 1.25e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 930 -6.1604195e-01 7.75e-02 5.05e+02  -6.5 1.64e+00    -  4.28e-07 4.06e-03h  1
 931 -6.1589561e-01 7.51e-02 4.90e+02  -6.5 1.60e-01    -  3.12e-07 3.07e-02h  1
 932 -6.1221604e-01 2.37e-02 1.39e+02  -6.5 1.48e-01    -  3.92e-04 7.21e-01h  1
 933 -6.1209956e-01 2.17e-02 1.28e+02  -6.5 1.26e-01    -  9.40e-01 8.12e-02h  1
 934 -6.1116470e-01 8.83e-03 4.67e+01  -6.5 4.64e-02    -  3.23e-03 6.12e-01h  1
 935 -6.1049864e-01 3.51e-04 1.53e+01  -6.5 4.69e-02    -  1.07e-03 1.00e+00h  1
 936 -6.1047652e-01 4.48e-05 6.35e-04  -6.5 1.23e-02    -  1.00e+00 1.00e+00h  1
 937 -6.1047351e-01 3.12e-06 3.21e-04  -6.5 3.91e-03    -  1.00e+00 1.00e+00h  1
